,address,x,y
6383,732 JURONG WEST ST 73,13119.187238331,36442.206033662
6384,721 JURONG WEST AVE 5,12891.2696538875,36240.3689481933
6385,978 JURONG WEST ST 93,12503.9369857498,35855.6477108859
6386,856 JURONG WEST ST 81,12790.820476776,36586.3575785272
6387,420 JURONG WEST ST 42,16187.1559096361,36965.1362723242
6388,357 YUNG AN RD,15513.2184277978,35445.5569392759
6389,442 JURONG WEST AVE 1,15332.8748494424,37069.8590768594
6390,703 JURONG WEST ST 71,12699.2413020255,35976.6107718181
6391,266 BOON LAY DR,13865.6368509894,36471.1264867447
6392,850 JURONG WEST ST 81,12265.7199934153,36507.0078496505
6393,348 KANG CHING RD,15364.6228467589,35863.6453899555
6394,559 JURONG WEST ST 42,15266.5764935352,37407.9833888616
6395,988C JURONG WEST ST 93,12693.0439020917,35325.7283223737
6396,630 JURONG WEST ST 65,13186.3150580637,36090.6427066233
6397,761 JURONG WEST ST 74,13102.9993152795,36795.9494424984
6398,606 JURONG WEST ST 65,13083.2311437735,35568.1380055454
6399,160 YUNG PING RD,15555.9640245866,34594.2932338417
6400,33 JLN BAHAGIA,30795.3410723219,34315.5566430446
6401,34 JLN BAHAGIA,30720.2778650308,34356.4366423897
6402,95 GEYLANG BAHRU,32205.2253278084,33917.2169620935
6403,83 WHAMPOA DR,30639.3845295189,33979.7099060137
6404,38C BENDEMEER RD,31724.6897286652,33708.3102744706
6405,112 WHAMPOA RD,30607.4066771334,34310.3047241177
6406,48 BENDEMEER RD,31681.5475910222,33951.8429603744
6407,28 MARINE CRES,36906.6391865388,31753.1509861685
6408,234 PASIR RIS DR 4,42301.7567009265,39477.1136825178
6409,481 PASIR RIS DR 4,41978.9446592079,39544.6279638652
6410,225 PASIR RIS ST 21,42199.5916318186,39315.024755409
6411,754 PASIR RIS ST 71,39213.4797259457,39908.401304733
6412,485 PASIR RIS DR 4,42193.1773012448,39601.9745635875
6413,555 PASIR RIS ST 51,41197.8040023716,38893.2400693614
6414,156 PASIR RIS ST 13,42420.3720559692,38459.3427415881
6415,224 PASIR RIS ST 21,42221.7029690156,39182.3040659335
6416,466 PASIR RIS ST 41,41889.852362535,39462.2816743311
6417,535 PASIR RIS DR 1,41016.5706360983,39175.4499112889
6418,508 PASIR RIS ST 52,40344.0854423866,39793.4451975822
6419,780 PASIR RIS ST 71,39626.5363059416,39508.8940363079
6420,711 PASIR RIS ST 72,39662.0631096857,40409.3867406435
6421,546 PASIR RIS ST 51,41280.5835175561,38994.855078401
6422,581 PASIR RIS ST 53,40608.959084766,39659.8852677234
6423,637D PUNGGOL DR,37141.7565860013,42326.3599406872
6424,601D PUNGGOL CTRL,36294.0441020252,42758.2797400113
6425,161A PUNGGOL CTRL,37092.0858258773,41967.9261748288
6426,195E PUNGGOL RD,36219.468844899,42620.4992122352
6427,604B PUNGGOL RD,36222.7625463512,42860.5912456252
6428,601A PUNGGOL CTRL,36264.531213698,42703.4842772968
6429,603A PUNGGOL RD,36362.5939721689,42820.8806195632
6430,306A PUNGGOL PL,36021.1472949348,43104.2150078919
6431,172C EDGEDALE PLAINS,36807.9895923994,41926.8352076374
6432,648 PUNGGOL CTRL,37109.1880236454,42175.3984627016
6433,185 EDGEFIELD PLAINS,36552.1911087753,42216.9281037804
6434,91 C'WEALTH DR,24265.6407192377,32022.051057348
6435,167 STIRLING RD,24581.7650802219,30270.6058024541
6436,44 STIRLING RD,24587.7343200948,31128.7476650421
6437,22 QUEEN'S CL,24249.9325134596,30661.525166126
6438,14 DOVER CL EAST,22688.8304707007,31988.1815770529
6439,406 SEMBAWANG DR,26232.9800257962,48223.1629894488
6440,350A CANBERRA RD,26587.3264939385,48018.966181701
6441,227C COMPASSVALE DR,35546.8667562352,40971.1758340355
6442,443A FERNVALE RD,32563.100558565,41455.244251702
6443,290C COMPASSVALE CRES,35146.4056225717,42100.7681178451
6444,132 RIVERVALE ST,35812.2038922487,41327.9802137967
6445,146 RIVERVALE DR,36105.9860015875,41379.6758717615
6446,255 COMPASSVALE RD,35332.6446777238,41802.1479134522
6447,405C FERNVALE LANE,32464.7035507495,41235.641615333
6448,117B RIVERVALE DR,35701.7225130061,40615.6389260925
6449,203D COMPASSVALE RD,34922.8011652716,41016.7325698119
6450,320C ANCHORVALE DR,34452.9443831965,41463.3952986449
6451,110 SERANGOON NTH AVE 1,32239.0376318833,39045.2261185963
6452,214 SERANGOON AVE 4,32486.5845788587,37711.58379649
6453,237 SERANGOON AVE 3,32097.2018299159,37323.1977419835
6454,522 SERANGOON NTH AVE 4,32460.3825236624,39404.5314813145
6455,235 SERANGOON AVE 3,32074.956738499,37466.8096389677
6456,148 SERANGOON NTH AVE 1,32490.9694713922,38925.618185563
6457,228 TAMPINES ST 23,41502.4283758905,37522.0919319317
6458,151 SIMEI ST 1,41794.3125313111,36432.5977649111
6459,357 TAMPINES ST 33,42276.2564392006,37346.4951603916
6460,488B TAMPINES ST 45,41762.1471384978,38044.1615912803
6461,899A TAMPINES ST 81,39316.9738622196,36495.5009610839
6462,131 SIMEI ST 1,41426.107443071,36403.8306494355
6463,222 SIMEI ST 4,41762.8532300228,35965.5463709068
6464,450G TAMPINES ST 42,41305.1091502067,37826.4626597483
6465,855 TAMPINES ST 83,39350.0663028369,37298.8023827355
6466,345 TAMPINES ST 33,42350.5003829766,37114.206788294
6467,491E TAMPINES ST 45,41569.6855307175,38284.0708363168
6468,498M TAMPINES ST 45,41846.816041762,38216.8031179626
6469,708 TAMPINES ST 71,39526.4331826884,37785.7696560062
6470,165 TAMPINES ST 12,40524.5503348215,36820.0794726014
6471,230E TAMPINES ST 24,41101.655633335,37575.5682251118
6472,895A TAMPINES ST 81,39032.9671009015,36645.2319244612
6473,330 TAMPINES ST 32,42046.0778969089,37273.1238728538
6474,941 TAMPINES AVE 5,39954.227576904,36839.5247755237
6475,892A TAMPINES AVE 8,38725.5732976766,36766.6022411138
6476,116 LOR 2 TOA PAYOH,29427.1661286661,35848.1996681336
6477,213 LOR 8 TOA PAYOH,30347.5306723509,35907.0389334727
6478,13 JOO SENG RD,33648.354423211,35625.5775885135
6479,208 TOA PAYOH NTH,29323.142151338,36005.2979798187
6480,82 LOR 4 TOA PAYOH,29740.0480318945,35351.3502916619
6481,153 LOR 2 TOA PAYOH,29380.5687796092,35084.9787473045
6482,146 LOR 2 TOA PAYOH,29345.0041711535,35171.9348204918
6483,121 LOR 2 TOA PAYOH,29438.4097765777,35703.3190886118
6484,142 LOR 2 TOA PAYOH,29318.1586791584,35335.6709918082
6485,212 MARSILING CRES,21296.3603548231,47540.6126015037
6486,140 MARSILING RD,21702.0640546056,46594.2608750388
6487,537 WOODLANDS DR 16,23466.7301529124,45709.8591756728
6488,755 WOODLANDS AVE 4,23543.191892392,47439.4496750683
6489,739 WOODLANDS CIRCLE,23935.8098347746,47353.095541276
6490,846 WOODLANDS AVE 4,23589.2581896745,47175.7465258893
6491,683B WOODLANDS DR 62,24609.2792222444,46963.7247481868
6492,368 WOODLANDS AVE 1,22815.6770525761,46073.0600278974
6493,661 WOODLANDS RING RD,24162.352042038,46340.3313183375
6494,690A WOODLANDS DR 75,25227.7670291681,47249.7364002094
6495,169 WOODLANDS ST 11,21675.4252929399,46115.2125235442
6496,111 WOODLANDS ST 13,22295.6422492377,46626.1027939096
6497,835 WOODLANDS ST 83,23296.6644316437,46904.4689045865
6498,744 YISHUN ST 72,28081.3124004062,45674.8631210234
6499,203 YISHUN ST 21,28362.5715249665,45823.1939177401
6500,124 YISHUN ST 11,27800.2686628187,46271.1195176579
6501,393 YISHUN AVE 6,29689.8805136224,45583.4918267839
6502,830 YISHUN ST 81,28070.6907292921,44004.8102298863
6503,358 YISHUN RING RD,29407.4803163437,45399.5619766451
6504,643 YISHUN ST 61,28458.3189945593,44789.5372493099
6505,422 ANG MO KIO AVE 3,30064.9888511766,38892.0008073039
6506,637 ANG MO KIO AVE 6,29003.3714366229,40258.920083655
6507,304 ANG MO KIO AVE 1,29299.4196190992,38702.5303119421
6508,436 ANG MO KIO AVE 10,30306.1641151672,38819.2110282686
6509,173 ANG MO KIO AVE 4,28325.7493423233,39700.6991315223
6510,402 ANG MO KIO AVE 10,30446.3212547582,38170.7448416967
6511,551 ANG MO KIO AVE 10,30820.8244747808,39547.5767919105
6512,311 ANG MO KIO AVE 3,29719.5259454511,38741.5996199641
6513,416 BEDOK NTH AVE 2,38835.8776697498,34513.8762255907
6514,402 BEDOK NTH AVE 3,39169.9441045141,34751.7255527284
6515,88 BEDOK NTH ST 4,39773.5887343669,35036.8823158182
6516,617 BEDOK RESERVOIR RD,37258.5340690725,35036.1471972987
6517,102 BEDOK RESERVOIR RD,36452.0794499498,34523.5286855977
6518,121 BEDOK RESERVOIR RD,36532.985195335,34834.6118230913
6519,79 BEDOK NTH RD,39957.5519398237,34435.2061340194
6520,624 BEDOK RESERVOIR RD,37245.8843522454,35165.8542247061
6521,110 BEDOK RESERVOIR RD,36569.2449080367,34706.3046293929
6522,112 BEDOK RESERVOIR RD,36588.4124416737,34656.4673348237
6523,771 BEDOK RESERVOIR VIEW,39746.3486992046,35346.5697057787
6524,764 BEDOK RESERVOIR VIEW,39360.6956014829,35339.7199702598
6525,53 NEW UPP CHANGI RD,40143.011836539,34063.1176332012
6526,137 BEDOK NTH AVE 3,39372.8342131367,34561.0950671583
6527,621 BEDOK RESERVOIR RD,37297.8477002596,35190.9393913038
6528,9 BEDOK STH AVE 2,39528.0296069533,33939.5679914523
6529,137 BEDOK RESERVOIR RD,36898.2340701409,35121.7702079453
6530,719 BEDOK RESERVOIR RD,38127.7681488507,35411.0146017019
6531,642 BEDOK RESERVOIR RD,36043.3497992987,34831.1050653011
6532,661 JLN DAMAI,36298.4486082122,35185.2975904793
6533,149 BISHAN ST 11,30474.7444351353,36269.1144825984
6534,259 BISHAN ST 22,28993.5846473044,38003.8476334997
6535,255 BISHAN ST 22,29048.8521997612,38191.8071511146
6536,135 BISHAN ST 12,29999.7550202571,36300.376709044
6537,181 BISHAN ST 13,30176.801779558,36806.3608419281
6538,292 BISHAN ST 22,29374.3584249783,37567.0300203897
6539,242 BISHAN ST 22,29286.0649306634,38155.7705437206
6540,253 BISHAN ST 22,29088.8227369981,38255.4439524077
6541,229 BISHAN ST 23,29407.1676783403,37742.965581473
6542,303 SHUNFU RD,28574.0194216976,36876.1622023955
6543,154 BT BATOK ST 11,18058.0542162908,36651.45175297
6544,323 BT BATOK ST 33,18515.2112788307,38121.7113739699
6545,184 BT BATOK WEST AVE 8,18040.4635538021,36485.9209020939
6546,201 BT BATOK ST 21,18494.4904830735,36444.3241871633
6547,366 BT BATOK ST 31,18607.051999229,38047.906618638
6548,512 BT BATOK ST 52,19036.7727689995,37341.988106275
6549,2 JLN BT HO SWEE,27839.1198900184,29967.3105263673
6550,137 JLN BT MERAH,27292.2264886489,28956.5512546711
6551,38 TELOK BLANGAH RISE,26763.7368386146,28313.5986840129
6552,26 TIONG BAHRU RD,27723.2703627916,29788.4377904125
6553,20 TIONG BAHRU RD,27870.0330963442,29797.7523991857
6554,127A KIM TIAN RD,27581.605302521,29378.412942471
6555,68 TELOK BLANGAH HTS,25420.236627697,28626.1530876569
6556,49 HOY FATT RD,25595.6056023929,29989.5274080243
6557,73 TELOK BLANGAH HTS,25314.6115951017,28690.2080714144
6558,229 PENDING RD,21137.7717989599,39695.1981373578
6559,469 SEGAR RD,21319.3591795703,41091.3430286031
6560,481 SEGAR RD,21201.1789873298,41264.6417337488
6561,531 JELAPANG RD,20312.038774576,40832.7818953004
6562,210 PETIR RD,21649.6620629719,39576.62564178
6563,544 JELAPANG RD,20287.4355348153,40446.6296179928
6564,9 JLN KUKOH,28616.4798032762,30009.9971913919
6565,4 TG PAGAR PLAZA,29048.6675650598,28708.6370057128
6566,291 CHOA CHU KANG AVE 3,17592.0695265681,40075.7614920102
6567,546 CHOA CHU KANG ST 52,17977.9263278199,41657.9883173034
6568,152 JLN TECK WHYE,19620.6360305054,40088.326670358
6569,277 CHOA CHU KANG AVE 2,18127.3619362107,40204.965556331
6570,430 CHOA CHU KANG AVE 4,17736.1758207977,40652.3393406384
6571,684A CHOA CHU KANG CRES,18367.9974917844,42873.5535701886
6572,236 CHOA CHU KANG CTRL,18528.4405670101,40198.707105875
6573,791 CHOA CHU KANG NTH 6,18726.3162695747,41940.0958534479
6574,563 CHOA CHU KANG ST 52,18252.1154567432,41951.7046543136
6575,627 CHOA CHU KANG ST 62,18292.1950192591,42201.7063953057
6576,376 CLEMENTI AVE 4,20585.1780584846,33374.4247817136
6577,514 WEST COAST RD,19754.9585924828,32365.1686180886
6578,441A CLEMENTI AVE 3,20374.2817654889,32991.7379463967
6579,324 CLEMENTI AVE 5,20514.151571109,33046.5748762488
6580,337 CLEMENTI AVE 2,20854.5031224247,33148.3597189449
6581,606 CLEMENTI WEST ST 1,20729.5649369238,31909.686948983
6582,19 EUNOS CRES,35777.7098321086,34057.3206181563
6583,32 CASSIA CRES,33629.2494837642,32414.1509329211
6584,415 EUNOS RD 5,35182.2678863797,33388.4122526161
6585,12 PINE CL,33449.8158518029,32310.4804856442
6586,315 UBI AVE 1,35799.781427443,34639.4316660836
6587,123 GEYLANG EAST CTRL,33799.0286580315,33382.9321433604
6588,703 HOUGANG AVE 2,34247.9431735128,38619.0642280821
6589,236 HOUGANG AVE 1,34189.9917589398,37766.8412697092
6590,618 HOUGANG AVE 8,33655.4996953225,39063.2539113052
6591,917 HOUGANG AVE 9,33583.0971648721,39665.4066322409
6592,135 LOR AH SOO,33887.0332444413,36910.8243406489
6593,576 HOUGANG AVE 4,33924.3504296904,40034.9356420878
6594,440 HOUGANG AVE 8,34700.8629907444,40123.0061521661
6595,962 HOUGANG AVE 9,32987.107065958,39991.4841353819
6596,957 HOUGANG ST 91,33126.4755732324,39846.6157538593
6597,349 JURONG EAST AVE 1,16662.6676288415,36289.7233776189
6598,203 JURONG EAST ST 21,17897.8031914225,35446.0027564075
6599,112 JURONG EAST ST 13,17149.9396099048,35708.7493162304
6600,328 JURONG EAST ST 31,16496.8607036863,36843.3103317115
6601,334 JURONG EAST AVE 1,16672.3554115864,36988.4517607167
6602,191 BOON LAY DR,14516.8117496921,36212.6331537254
6603,175 BOON LAY DR,14218.7163618691,36535.912079094
6604,545 JURONG WEST ST 42,14859.8962880615,37155.2527167257
6605,601 JURONG WEST ST 62,13178.3999500535,35758.9116889462
6606,602 JURONG WEST ST 62,13187.4515905837,35713.7548537701
6607,668B JURONG WEST ST 64,13539.9067334961,36009.4253826141
6608,833 JURONG WEST ST 81,12535.1124944231,36210.3430175409
6609,920 JURONG WEST ST 92,11863.0497509604,35775.4092837386
6610,924 JURONG WEST ST 92,12031.0692051901,35825.4764939137
6611,365 CORPORATION DR,15409.3975789081,35544.7430636939
6612,658D JURONG WEST ST 65,13247.4014487816,35488.5464960132
6613,333 KANG CHING RD,15771.8635850232,35716.4944997802
6614,161 YUNG PING RD,15565.2979443334,34665.7083621286
6615,59 JLN MA'MOR,30649.4878311437,34481.1395851225
6616,466 CRAWFORD LANE,31258.6425355561,31935.142535165
6617,114 LOR 3 GEYLANG,32576.5807380611,32747.2123495545
6618,3 MARINE TER,37394.5969493091,31827.0986669194
6619,468 PASIR RIS DR 6,41737.2894963343,39536.7597409617
6620,206 PASIR RIS ST 21,42398.4492580425,38702.3857823201
6621,267 PASIR RIS ST 21,42436.3522801166,38627.3165516984
6622,268 PASIR RIS ST 21,42433.6126946425,38592.7290542927
6623,549 PASIR RIS ST 51,41375.5509509407,38877.5544737671
6624,602C PUNGGOL CTRL,36227.1425960073,42730.5554776471
6625,306C PUNGGOL PL,36083.7870991137,43138.6340337005
6626,305A PUNGGOL RD,36167.0113115152,42992.1541544553
6627,602B PUNGGOL CTRL,36184.5519712949,42763.6678345967
6628,636B PUNGGOL DR,36950.9918013876,42475.6626726296
6629,306D PUNGGOL DR,36137.2265258897,43102.9844024777
6630,632A PUNGGOL DR,36905.3073952552,42507.457191838
6631,106B PUNGGOL FIELD,36306.0778351156,42109.2627064046
6632,603B PUNGGOL RD,36346.219537802,42778.0669198111
6633,603C PUNGGOL RD,36307.7394868862,42799.1033803709
6634,94 C'WEALTH DR,24374.7026813831,31990.6261404902
6635,5 HOLLAND CL,23877.0125511289,32221.5420714002
6636,150 MEI LING ST,24703.6330025271,30809.3414979242
6637,477 SEMBAWANG DR,26134.3959315736,48189.6645340975
6638,265D COMPASSVALE BOW,35023.6253021657,40435.4516213369
6639,265B COMPASSVALE LINK,34946.9718452776,40455.3123523369
6640,141 RIVERVALE ST,35862.4323399719,41299.9855978005
6641,313A ANCHORVALE RD,34031.9005968533,41500.041472964
6642,123D RIVERVALE DR,35664.736943786,40975.8970946725
6643,133 RIVERVALE ST,35881.992691501,41153.2870929092
6644,202C SENGKANG EAST RD,34638.1115279729,41051.8693403192
6645,205B COMPASSVALE LANE,35058.4932929762,40833.8170906119
6646,517 SERANGOON NTH AVE 4,32536.8772855122,39259.531524865
6647,521 SERANGOON NTH AVE 4,32443.0649994584,39484.2584098056
6648,408 SERANGOON AVE 1,32466.5195995048,36597.3156480137
6649,539 SERANGOON NTH AVE 4,32325.7518033432,39661.8543514032
6650,883 TAMPINES ST 84,39086.637442125,37107.1367321219
6651,102 SIMEI ST 1,41136.1954586664,35945.1967817023
6652,945 TAMPINES AVE 4,39913.9433120145,37054.8003312089
6653,106 TAMPINES ST 11,40726.6576225813,36629.852035502
6654,721 TAMPINES ST 71,39466.4305976629,37998.8300795704
6655,887 TAMPINES ST 81,38923.6287920643,36917.5733140502
6656,894A TAMPINES ST 81,38972.875649076,36682.2653170936
6657,898A TAMPINES ST 81,39303.479819986,36549.5104247984
6658,881 TAMPINES ST 84,39069.4139605463,37157.5112531353
6659,933 TAMPINES ST 91,39772.1715571005,36375.766084129
6660,491A TAMPINES AVE 9,41406.2711988706,38291.3373317029
6661,493A TAMPINES AVE 9,41259.3944458226,38290.6761578675
6662,162 TAMPINES ST 12,40667.0354455756,36891.4447495174
6663,303 TAMPINES ST 32,41638.9542352064,37122.4459756073
6664,302 TAMPINES ST 32,41566.8664009823,37151.4379519336
6665,349 TAMPINES ST 33,42433.3900130857,37279.8658846188
6666,367A TAMPINES ST 34,42093.1213657781,37753.7115026601
6667,492D TAMPINES ST 45,41444.0688883606,38436.4700132608
6668,313 TAMPINES ST 33,41742.549073061,37147.1562126894
6669,495F TAMPINES ST 43,41312.490179644,38496.5624033939
6670,889 TAMPINES ST 81,38876.3582527814,36892.3088701852
6671,52 LOR 6 TOA PAYOH,30132.6819557725,35602.3156744502
6672,183 TOA PAYOH CTRL,29730.2307324484,35061.249889059
6673,8 JOO SENG RD,33050.8079748414,35265.3538951688
6674,7 LOR 7 TOA PAYOH,30667.4189781817,35580.708904542
6675,318 WOODLANDS ST 31,21739.6742339376,45952.977825826
6676,348 WOODLANDS AVE 3,22275.8167501707,46072.7463607807
6677,766 WOODLANDS CIRCLE,23971.2861212539,47528.8355711829
6678,706 WOODLANDS DR 40,23923.4505997868,46828.9367554225
6679,894B WOODLANDS DR 50,23124.4932391597,46412.1916583963
6680,717 WOODLANDS DR 70,24144.3942894423,46957.1152799223
6681,645 WOODLANDS RING RD,24397.0439341851,46527.2827910222
6682,653 WOODLANDS RING RD,24184.4666179093,46641.2831865884
6683,177 WOODLANDS ST 13,21853.7211211259,46229.6017113607
6684,154 WOODLANDS ST 13,21557.8846026594,46266.0155183673
6685,856 WOODLANDS ST 83,23545.1140001621,46908.598123461
6686,792 WOODLANDS AVE 6,24506.7831727341,47143.6902794242
6687,602 WOODLANDS DR 42,23890.5825357325,46656.3251637761
6688,891A WOODLANDS DR 50,23309.7145333597,46603.9285295755
6689,899A WOODLANDS DR 50,23763.9903562609,46389.5796584804
6690,608 WOODLANDS RING RD,23976.8721079174,46421.3486315105
6691,170 WOODLANDS ST 11,21654.0359984944,46149.6400243882
6692,135 MARSILING RD,21817.5980683705,46584.7307279538
6693,322 WOODLANDS ST 32,21941.9801099384,45915.3387405705
6694,412 WOODLANDS ST 41,21267.6161824781,45542.0825009402
6695,830 WOODLANDS ST 83,23266.7053327002,46774.4105566926
6696,866 WOODLANDS ST 83,23485.9982367912,47023.7255171333
6697,740 YISHUN AVE 5,27870.3068399895,45761.3203475699
6698,732 YISHUN AVE 5,27668.1227926221,45640.8863709923
6699,637A YISHUN ST 61,28664.1056584194,44692.7999561131
6700,389 YISHUN AVE 6,29636.1012379248,45700.1083447188
6701,272 YISHUN ST 22,28703.7143419124,46643.0484456662
6702,729 YISHUN ST 71,27808.5592451664,45289.0811422281
6703,749 YISHUN ST 72,28088.4627878079,45568.0723775718
6704,835 YISHUN ST 81,28010.772713013,44101.2266521882
6705,872 YISHUN ST 81,28406.4328904394,43928.1520209257
6706,868 YISHUN ST 81,28447.3407665966,43958.9162179679
6707,794 YISHUN RING RD,27876.0073001664,44638.0893648248
6708,410 YISHUN RING RD,29475.1654907288,45344.0377516877
6709,229 YISHUN ST 21,28431.9828521945,46290.796703605
6710,626 YISHUN ST 61,28270.4729818832,44364.7644171044
6711,727 ANG MO KIO AVE 6,29418.3294816241,39406.7531815879
6712,126 ANG MO KIO AVE 3,29094.9653216144,39280.4298120793
6713,632 BEDOK RESERVOIR RD,36995.1522448072,34917.0898994263
6714,204 BEDOK NTH ST 1,38759.2131650476,34287.7768086623
6715,134 BEDOK RESERVOIR RD,36849.7396449363,35008.6012738924
6716,706 BEDOK NTH RD,37537.3093423527,35376.6540839057
6717,104 BEDOK RESERVOIR RD,36525.3685599118,34606.8480000049
6718,220A BEDOK CTRL,39271.8676956482,34214.1072906796
6719,660 JLN TENAGA,36244.8585376814,35177.4164431468
6720,118 BEDOK NTH ST 2,39592.2836329723,34738.3779469989
6721,407 BEDOK NTH AVE 3,39169.5216845339,34520.454638904
6722,268 BISHAN ST 24,29047.5418382101,37708.2555290014
6723,127 BISHAN ST 12,30045.0687041245,36467.7571153343
6724,158 BISHAN ST 13,30547.3642291734,36518.5559329428
6725,182 BISHAN ST 13,30195.7973910477,36924.4249564521
6726,446 BRIGHT HILL DR,27888.1927363919,37772.0512069426
6727,160 BT BATOK ST 11,17841.2396849748,36778.5459874887
6728,173 BT BATOK WEST AVE 8,17706.5382586457,36471.1622937694
6729,349 BT BATOK ST 34,18680.8717069458,38239.3136898652
6730,355 BT BATOK ST 31,18786.4022428952,38204.384133976
6731,287 BT BATOK EAST AVE 3,19676.53981598,36585.2787367851
6732,290C BT BATOK EAST AVE 3,19537.2127153073,36248.9327293616
6733,8 TELOK BLANGAH CRES,26444.4410891002,28917.6466952842
6734,30 TELOK BLANGAH RISE,26545.7927061459,28385.7693314403
6735,101 HENDERSON CRES,26698.6278933957,30346.5605532061
6736,121A KIM TIAN PL,27427.9506701473,29454.5158852711
6737,58 TELOK BLANGAH HTS,25784.1168750823,28600.0289119836
6738,244 BT PANJANG RING RD,21155.8988403883,40320.675487617
6739,166 GANGSA RD,20440.5143793346,39940.7446127534
6740,474 SEGAR RD,21219.2476115497,41173.6756370086
6741,154 JLN TECK WHYE,19589.8261893438,40179.7700023986
6742,251 CHOA CHU KANG AVE 2,18165.0493291691,40081.5327792689
6743,218 CHOA CHU KANG CTRL,18264.9636407401,40532.8933715858
6744,231 CHOA CHU KANG CTRL,18295.1261708019,40228.0784611106
6745,227 CHOA CHU KANG CTRL,18278.7854247,40349.8373581376
6746,769 CHOA CHU KANG ST 54,18787.3268995294,41790.2453618031
6747,608 CHOA CHU KANG ST 62,18131.9037077036,42261.1440586839
6748,676 CHOA CHU KANG CRES,18303.5777485557,42642.4769465532
6749,527 CHOA CHU KANG ST 51,17771.2108606109,41533.4016641658
6750,109 CLEMENTI ST 11,20992.3949153097,33769.1447144933
6751,335 CLEMENTI AVE 2,20787.0568229677,33252.1287793145
6752,459 CLEMENTI AVE 3,20645.2034958377,32654.8699373268
6753,85 CIRCUIT RD,33835.6805227306,33877.7621912975
6754,318 UBI AVE 1,35785.3914831597,34519.6867704242
6755,42A SIMS DR,32760.8742882926,33216.1128146853
6756,340 HOUGANG AVE 7,35181.5956647294,39128.8837685231
6757,937 HOUGANG ST 92,33116.8430900937,39637.8681850266
6758,159 HOUGANG ST 11,33133.2957369313,37111.0644267611
6759,360 HOUGANG AVE 5,34925.7925803708,39049.9026734196
6760,710 HOUGANG AVE 2,34076.1552947741,38743.7367514912
6761,423 HOUGANG AVE 6,34750.4991242941,39564.5642740205
6762,233 JURONG EAST ST 21,17718.8707367359,35837.5257847477
6763,53 TEBAN GDNS RD,17344.8414830687,33736.875744639
6764,248 JURONG EAST ST 24,17625.9314398682,36047.4585267492
6765,32 TEBAN GDNS RD,17600.3775432752,33788.5023007989
6766,456 JURONG WEST ST 41,15391.3987829266,36976.6695243027
6767,905 JURONG WEST ST 91,11519.7919889204,35848.4282822143
6768,907 JURONG WEST ST 91,11597.3149541765,35922.4764526729
6769,750 JURONG WEST ST 73,13001.3163243476,36621.1325860936
6770,712 JURONG WEST ST 71,12817.4280018825,36116.4903842658
6771,663B JURONG WEST ST 65,13341.4484025128,35589.793991195
6772,273A JURONG WEST AVE 3,13551.0054280339,37062.4167850241
6773,745 JURONG WEST ST 73,12934.9011340244,36571.7800938189
6774,812 JURONG WEST ST 81,12702.7888307888,36493.9059291463
6775,265 BOON LAY DR,13897.5244139787,36424.2767329719
6776,674A JURONG WEST ST 65,13420.7542428141,36289.6111136675
6777,622 JURONG WEST ST 61,13038.6029086653,35853.0587389003
6778,661B JURONG WEST ST 64,13788.2070505871,35353.2471256666
6779,710 JURONG WEST ST 71,12590.4736052174,36115.1060174946
6780,680A JURONG WEST CTRL 1,13781.863819507,36307.571166629
6781,472 JURONG WEST ST 41,15641.2664367501,36694.6693486981
6782,44 OWEN RD,29898.5354321562,33088.1162007693
6783,107 JLN RAJAH,30412.2226155577,34452.8017907254
6784,37 CAMBRIDGE RD,29785.6531056417,33237.9279796612
6785,106 JLN RAJAH,30379.4082469055,34521.7152096219
6786,8 BOON KENG RD,31136.5014144303,33189.1117452551
6787,58 MARINE TER,36981.9965683641,32049.5338720083
6788,4 MARINE TER,37394.8052233048,31936.8873028178
6789,72 MARINE DR,36351.9676397853,31846.6930699311
6790,723 PASIR RIS ST 72,39493.4999516644,40294.4232178368
6791,709 PASIR RIS DR 10,39714.0440433985,40413.9654088076
6792,421 PASIR RIS DR 6,41527.9574224688,39235.7078370247
6793,705 PASIR RIS DR 10,39621.6628881516,40283.9182903357
6794,181 PASIR RIS ST 11,42161.8217283366,38494.0382654276
6795,465 PASIR RIS ST 41,41937.8346837228,39490.5072955806
6796,157 PASIR RIS ST 13,42394.9171356829,38483.8022084273
6797,710 PASIR RIS ST 72,39609.4068669882,40437.8289898504
6798,716 PASIR RIS ST 72,39515.8119958621,40561.9794813432
6799,109A EDGEDALE PLAINS,36519.5837731324,41846.9116885923
6800,174A EDGEDALE PLAINS,36676.1549376119,42030.0706737209
6801,305D PUNGGOL DR,36176.4671507003,43075.4136290569
6802,61A STRATHMORE AVE,25581.1178622544,30694.1036866475
6803,402 ADMIRALTY LINK,26047.0242487034,48389.3547720183
6804,410A FERNVALE RD,32743.2651320649,41330.522966573
6805,211D COMPASSVALE LANE,35405.909391691,40829.5719453599
6806,210B COMPASSVALE LANE,35394.2754381299,40719.0963170342
6807,210A COMPASSVALE LANE,35432.5317783775,40749.85760835
6808,121D SENGKANG EAST WAY,36023.2914486332,40859.8312421665
6809,246 COMPASSVALE RD,35314.1279662726,41606.0528158341
6810,107 RIVERVALE WALK,35430.109915928,40574.1017180178
6811,266C COMPASSVALE BOW,35127.2305219388,40519.7267078664
6812,207C COMPASSVALE LANE,35192.8987286929,40732.3396495581
6813,264C COMPASSVALE BOW,34993.9783569379,40379.9968614019
